proposition_id,fifa_match_id,stage,group_label,home_team,away_team,kickoff_at_utc,window_start_at_utc,window_end_at_utc,proposition_type,yes_represents,no_represents,condition_id,yes_token_id,no_token_id,market_structure,exchange_address,openfootball_revision,openfootball_path,openfootball_source_lines,openfootball_line_hash,condition_init_tx_hash,condition_init_log_index,question_init_tx_hash,question_init_log_index,ancillary_data_sha256,token_verification_block_number,token_verification_block_hash,manifest_sha256,manifest_version,reviewed_at_utc
wc2026-m029-away-win,29,group_stage,C,Brazil,Haiti,2026-06-20T00:30:00Z,2026-06-20T00:30:00Z,2026-06-20T03:00:00Z,away_win,Haiti wins in regulation,Haiti does not win in regulation,0xc7a9f8cf846f6eba833fc69da7340af7c150e6cf72fc9501507a4431bbcde19e,103635844992876723144379951385842243916752648056505794536281053774467895997557,103462436508909164015235874386562856644415119850465364415741512666894166373430,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,125-128,f9c1df8429fe45d27e2c1153a1e9660c937775d96680ef5ff00359ff890cf573,0xb6c63d28b6e58f557d991815b9148b611d85a8c61f27b1846b764334c9e71e9c,93,0x2f9898da22b9e5354faf9378baa70ee132ef0fb2a8aa6a539c9ca994b350b39f,200,c18c140959256841babe9a54c87593bf0e831c8206193ec31d6688c13e626004,85197255,0x52ee9a8cd9a6fa23f0a7c043b75c9ac1f5e77512f6352eab05a9fbded34b4652,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m030-home-win,30,group_stage,C,Scotland,Morocco,2026-06-19T22:00:00Z,2026-06-19T22:00:00Z,2026-06-20T00:30:00Z,home_win,Scotland wins in regulation,Scotland does not win in regulation,0x5fac5a47f11802e8a7b82d76e05461bd4551fe199041fb45c5e6228c56532d4a,101256141817216466245038151589296191044974050560393587426784474074655264282404,39043710146767994225543012004602517072470108339698353062940756354394603950807,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,125-126,065ec8aad89f4456e7d9769cfc7a4fc3a0d06c826258ffaca7a57a717522787a,0x8fb0c3c459f24d245774082eb43d9d2b14a147cf4af5bea6c3765660bff29f09,0,0x04377d0e6cae20d3bd0596caa964e91351cd90c071b0bf741ad2d2021cfa6fb6,10,80a67adea91d7bc1f99fe4eb0b223835ef598d0933a3cb0457ab5e68905d49b1,85197202,0x3c29a80b96a3049ab4e370210411a941f48e8f39d7c4c90dfdf0535e0ffca092,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m030-draw,30,group_stage,C,Scotland,Morocco,2026-06-19T22:00:00Z,2026-06-19T22:00:00Z,2026-06-20T00:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x577cffeb67b4b292a9f8e29b967e5de1c409333fabb752cf5057768c5e900422,109269497217299502116676395480596041754607662236964061073622120751625474742107,96898218274911297528956982798818683306423935188837169686403471337167370963001,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,125-126,065ec8aad89f4456e7d9769cfc7a4fc3a0d06c826258ffaca7a57a717522787a,0x04fe5c97084d0be26c59c3963ae4ab05daa05e62522f9e7f5d7c4866540a7f51,5,0x0ca8d7a3c4d1c7deafdb1b2fe3aaea415f07ac97665cd690a0bbe0e1dee74aa3,83,02c15dad8cfcc4d93cc8891dba8139a54ec8f34966ecc3df025c7d21a70790a9,85197206,0xc9c7bb4fb991f8e9ef348554b7851e8f473feebe7c6ee500a87d6fbb652fe02f,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m030-away-win,30,group_stage,C,Scotland,Morocco,2026-06-19T22:00:00Z,2026-06-19T22:00:00Z,2026-06-20T00:30:00Z,away_win,Morocco wins in regulation,Morocco does not win in regulation,0xbc28e92d1fa999e842caf926cff56a580fb477f26d8c44c99aa29beb78062241,40791250908933508853723465614961035896557737979546129504169818299128524475478,105841884314396846414531734536970681251811353464950581734224734008794382787864,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,125-126,065ec8aad89f4456e7d9769cfc7a4fc3a0d06c826258ffaca7a57a717522787a,0xac476d8dcd15d667c0d3b896213ff66efeeb4c3c0423d539585095dd13038897,31,0xd38220b44036603701d361896c6536e97cb69a51b79cc2fe49186dcbd741ea02,27,5d3b6debbc7699893c80cdbba8ed0c2784f24d2b651c76896fffddfa4d1b956e,85197209,0x52c966dd299b606a062a483fe19ec0d8f4a18f86bba6ed37e1a55674f6a03e38,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m031-home-win,31,group_stage,D,Turkey,Paraguay,2026-06-20T03:00:00Z,2026-06-20T03:00:00Z,2026-06-20T05:30:00Z,home_win,Turkey wins in regulation,Turkey does not win in regulation,0x7bed81b0bd1cbe7cae0ad49fcf2d9e068d1ea2da49a36e638712daa55712a184,28938745417558857896442238911870725474349404919267969141124175484009211562921,69918040826458449733032517525092662662012153792476859335711406903977476728390,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-149,a503f484355e0008de8d2ecf89b1ab67d89b615671a53193091553ca31339ad6,0x596ba07d37b1c87598180b52cfe0d0a587706f1b50c015e3b3431c3b4987c412,107,0x2dc9f93f66fdc144c148c9feddfea316111da637f8ce9485e8c9afb474451e7d,105,580425d3e5ec2d994901ea36de3b04d59415ebb458c49ca7c330f9754905028b,85197056,0xf3211ff64159d0f00d9f65b7762708e60ae52800e4673ea46786ed6eba2e7b73,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m031-draw,31,group_stage,D,Turkey,Paraguay,2026-06-20T03:00:00Z,2026-06-20T03:00:00Z,2026-06-20T05:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xb1a0254ee2dfe4fc6bb05e521cd068d463245f3763cac6ed3c464d6499a8cc07,32119774861601767809867283650069946484685075980505835201995035137150231372345,84365988166827185963698089974055256370708466372999662274996540491995082013185,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-149,a503f484355e0008de8d2ecf89b1ab67d89b615671a53193091553ca31339ad6,0x50912a85606ed39450f4680befe27a18d4094f2c3dbefa1ececb153d231bb6bc,75,0x345b2e16bfd9c5b7d4458c8a09d3d82d987a62079f82d7a5bc53eadbd2c80883,101,f2b67df930129b8529c746eb2052b4e1da9d501587e9ae83c4aed6a518d49ef7,85197060,0x272bccca48106f582da9673f811dd199de71ba9e57c6870e912f85346993143c,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m031-away-win,31,group_stage,D,Turkey,Paraguay,2026-06-20T03:00:00Z,2026-06-20T03:00:00Z,2026-06-20T05:30:00Z,away_win,Paraguay wins in regulation,Paraguay does not win in regulation,0x4a2085d9d7302a081b64016124cf1981a5bcb1118392c9d645f1abb57ea14d65,71048226321294851841817266819205234468444418485834628185639241813564580583954,46061488257667179588380423838476857216280537669997410414554938046897673939824,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-149,a503f484355e0008de8d2ecf89b1ab67d89b615671a53193091553ca31339ad6,0xb63f1de246c81f196402b0cb3dfb48eab543d146fcfb340974b98dfc14fa0100,5,0x9bd2751acca2a2e30440c32e71f43cd58e9a82ef695d358709a166cbebc7bf65,41,ebbe00b60312e6833553d95f184c1c76c0e1539ce3f72714f8725d43abc9bffd,85197064,0xa1dbeffce0fb20dac3a04eeecec6d14708db0ac0b69d21465f06d84cbdd321cf,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m032-home-win,32,group_stage,D,USA,Australia,2026-06-19T19:00:00Z,2026-06-19T19:00:00Z,2026-06-19T21:30:00Z,home_win,USA wins in regulation,USA does not win in regulation,0x7ebb07134794576c154f06fbaa1cc61a5292d58e280ce98207977771c0326c27,39108014906147153132558864303811863989716119429482110734018531773663181557097,4905902888114343672916926250049498528372765298948762030767854676343256319061,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-147,40af69c338f909c835ef9b70f8b8b8892546639048209a9aafacf748f83aa8b3,0xe2b3bc11b220da010d15b9933e83fbaa4bc1912bad90dbbd46abd97ebde4ad5c,18,0x83f7eafac2a4b17430604c03e7f7d3954c7d5c446e1df494f91e2c4120e2664b,16,568c43e319a27f7a451dafac854ef0852cdc78c1580c9104b3ccaf9c85c25678,85197191,0xaff77927f96ca46a172f5b7ac4f78511d9c494204e267d52653757b0015d86c5,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m032-draw,32,group_stage,D,USA,Australia,2026-06-19T19:00:00Z,2026-06-19T19:00:00Z,2026-06-19T21:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xffa05800960fb8b1532c0f3f99f51b4996c9b447b0b195635e644e071e4b63e7,14729379386817258537354006783786102068178286988322042272817558435233867171838,38521868925849409947216404619557532425091454353781607601468120827401901866053,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-147,40af69c338f909c835ef9b70f8b8b8892546639048209a9aafacf748f83aa8b3,0x91e6e1e6030fc1466e31c01df3e6d15bdf0c4de574179ed9c0d071e5e042fefd,22,0x8aeaa689fd3cdfcb97f6f3cf84798f14c05e883ca42fbd7b29f9c8f464cc9a87,7,f55af55689b1b3318cc428acd80b4ccc946ddc63a65b24209a11c541cc364309,85197195,0x89817d38c4ecf8ba75706dd38f697d0deb25b9a12ac0e37d906dc2e6d9e70b67,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m032-away-win,32,group_stage,D,USA,Australia,2026-06-19T19:00:00Z,2026-06-19T19:00:00Z,2026-06-19T21:30:00Z,away_win,Australia wins in regulation,Australia does not win in regulation,0xb1fca83dd9b3046c8db3ae0de2c8d56ee5d17d3aad54b7bbfa5c65000f6df350,63278746552959073436363985715772152424855372958904540749550690656971780048497,20800548358857280500688651280828922527238619283475901185139578671275103636394,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,146-147,40af69c338f909c835ef9b70f8b8b8892546639048209a9aafacf748f83aa8b3,0xa66cd5db516265481ad8a4597a059405b2c4e15a7d86db33f97dc74de021aca0,11,0xea022873601f1968d514b1a8ad2424a8bb5732b7366ca749f58a6fdf011e1e14,7,206343c96e035c7ecf6efc1234537bf993670a78c5366c553bdd0118fff36f1f,85197198,0x01df64fc703b3fe175adc5520f751514a792771557168a85e61d51379a05a2bf,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m033-home-win,33,group_stage,E,Germany,Ivory Coast,2026-06-20T20:00:00Z,2026-06-20T20:00:00Z,2026-06-20T22:30:00Z,home_win,Germany wins in regulation,Germany does not win in regulation,0x232342e2a9200b203703a816f9d99d1c6a872333567af16f43d67a255e1a6aa8,110881534500357968934646596900153818247967390745149544995654778360419076918150,76845257982392751258426669919759251633352615157362992600673277932163650729338,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-167,9c6207aba4fec6595561ba02a62cbec176acaabab9cca9f365a2dd1fa599a953,0x3d541665349ecab6989f9ea5b2c6356f2c8bdcf4e623a373cf552c53e7d9e268,88,0x1a488c37295be0e74b5c0335540eff61ac16427e55304dcc7dfba6420e49eb1a,86,e8698a68216d9093b986b77afd6344d313433048621dd946669fcf82185f15f2,85197170,0x2771e85c0b0d45df7f815fbc03c91169f45c604f13674a9848f35997bd669c4b,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m033-draw,33,group_stage,E,Germany,Ivory Coast,2026-06-20T20:00:00Z,2026-06-20T20:00:00Z,2026-06-20T22:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x2b4abd4c4f6336b33cdaf7aa65430ef1f4afe7122d1678b1f3d022b4357cdbf5,107928370782866384352393308470448074487232209143841431481520161337861243389626,65748453645455064032224150351837356150250199120217708893852908011527092228921,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-167,9c6207aba4fec6595561ba02a62cbec176acaabab9cca9f365a2dd1fa599a953,0xb2dac57c7008422b3b26eba085b46ea3bcdb68889a0df11290b69eab4b2e0c9d,24,0x00f4fa8dcfc07dca86dd003152edbe98e98b6c526879961ffbe92d9936d24fd6,30,4831a272fa712fd046e66b3b2926049db65054d9afe48d7a66bb3b7e0577bb09,85197174,0x3203cdb647e83feb28c3ad196626b81d62fa3da89374e9dde05d7faa8aad6226,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m033-away-win,33,group_stage,E,Germany,Ivory Coast,2026-06-20T20:00:00Z,2026-06-20T20:00:00Z,2026-06-20T22:30:00Z,away_win,Ivory Coast wins in regulation,Ivory Coast does not win in regulation,0xd9a23115df9698780e32b300739bcacadc9395e826d1b4c4608d404175d7ccea,34949477535476026489714414939200175816336848313521000211837354783838790884040,12705259271345358367455607582826761636907972132193353858872128612642157627626,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-167,9c6207aba4fec6595561ba02a62cbec176acaabab9cca9f365a2dd1fa599a953,0x93d18d7100ddff50222e42c89ef4cd45f33a6385db0ade5e7ef5d433b4b8970f,16,0x276857837ac9173abd72ad217121fa1902d66ed57c1ba12d4a0184befde0ad35,14,dd0245605307e01070b3b130e70b7c4cb5cdf0f39f18c71322013a44e28813f3,85197177,0xa7900d418e9245bd5366e93c04b828b7e5187f74956495157a97548ef905cb6f,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m034-home-win,34,group_stage,E,Ecuador,Curaçao,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,2026-06-21T02:30:00Z,home_win,Ecuador wins in regulation,Ecuador does not win in regulation,0xa90ce8b69a218dced329076162df3b79f99596d1dc71d93bd30a64a2c8b6ba3e,7079595983448256774998692261246256964535880004732387005017898482275441988994,69882362410328994623023398753397889531354211998112429711325978117572282138435,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-169,829e6c0a96274d19d9135441bb1be661396d4c39cf15c86cf891b5bd4859041a,0x0ee10742bcbbfbd24a538770513c5ce578a6bd644d216fec4f0ad5bb14de5277,167,0xca470a5766ec13e6e5fa0657f92864ac8e0fef3a1bb7969e1bebba3481f3d5cb,112,bee94f2a67c9b70b0cc1354e26fdf0ecd39f5a93b4a0d39bc24d5bb78e879b49,85197383,0xffe4769cd0eee4ec97108c0e69cadbd51f6673538393c7f237ff63f905332d0f,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m034-draw,34,group_stage,E,Ecuador,Curaçao,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,2026-06-21T02:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xa6cd933c6cc3487b1a8505ecfad35d38428cbc9e3df01cc81fa10219b8724d25,76080209269268194960994324761022940023118517246399247746844169234710576675814,31438439698497225895573472242309331715227693663805437535802391098614148826599,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-169,829e6c0a96274d19d9135441bb1be661396d4c39cf15c86cf891b5bd4859041a,0x06b05c9087300256a6b4e934622d1430b18f4a9e6519a12007e4d8ea9098cbae,16,0xd07b20fafdff2f6b1456db691f9860df2c3521ce40a34735b760e351a3a68d9b,14,38e4a33c1d48ed762fe6bd73ac4a05b638ccbd3e5a05511df05cfd39e583d9ee,85197386,0xb47681e03675aa5c2a2728de8efa5d695df2bf91acab91ef29fa03c762a95d74,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m034-away-win,34,group_stage,E,Ecuador,Curaçao,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,2026-06-21T02:30:00Z,away_win,Curaçao wins in regulation,Curaçao does not win in regulation,0x9e030ad2c9ecc0037a1056f1641d913bddd5c7b26c100267fb8b22a4fb64936e,22922754856620040574706795332414925251832240378503831196222537952159137725220,71955494128811352036043213332791945203624417149967965416834404032684165466610,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,166-169,829e6c0a96274d19d9135441bb1be661396d4c39cf15c86cf891b5bd4859041a,0xba2e4fd8ef43605499d965899ee81c4bb62fb68783850ed12e4996b5120f1eb6,2,0x62a5948d5a7e7d1cfeae4ab923a8f21a2511c9ac9119b6cd78f26c0d1562421a,9,762e6a689fae64047018e1a06913828f36499a1bdde0f4ae58897152777cb3f9,85197390,0xec18aae5a6b34d7f4aeb4f771e61dba3a51636eae57738805414c16663aaebbe,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m035-home-win,35,group_stage,F,Netherlands,Sweden,2026-06-20T17:00:00Z,2026-06-20T17:00:00Z,2026-06-20T19:30:00Z,home_win,Netherlands wins in regulation,Netherlands does not win in regulation,0xde92d563a6d742a4750c8c83a9c490ee5b02bd5d972a1765ab41c0f9095ef6c0,81043398291360463170235957547610256181022662944963722274721633505163503937838,33735101794647381954440697630204579689682217772599295843439450506092389778404,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-188,2a441b5958e568e1f7bd50badc7d80ff4057d7650b1e74114c97d609baa7d903,0xac52e9f74a66f1a16314c49408623c66a3224c2e996be27e145ded01d77f946e,201,0x8beabf087e1cc328f9bf0a6ea72d5b242dff730670410e047e80b418be49d8ad,178,bf48173c4747f7453f476abfe84dd359c218626c8d3642f3e4c420dea0146db7,85197684,0xe3ae2bd3fdf8326fe0d5c6731b217940d26a4163c47f88c57d6ce9dee1815a27,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m035-draw,35,group_stage,F,Netherlands,Sweden,2026-06-20T17:00:00Z,2026-06-20T17:00:00Z,2026-06-20T19:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x28c19c840bd010dc279a8f14a417a9389c18801b271b407d7634425e8305de0b,76430088308493460494891335845203272510723451292248221729565378437032576762940,99487364044068567317453014462158942594402635664109786529312085432417149102557,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-188,2a441b5958e568e1f7bd50badc7d80ff4057d7650b1e74114c97d609baa7d903,0xb406bf38cd0af35a4445ea985ef922e1d98ffd2de5b1442132ee14d33910bc12,18,0x933c2e0759c672bea9b91d8a01ca82b09df11587486e3984031769080231622b,160,d544124ef8966d1dc38c1830df651be510fc4efaf11809c7cda165f0304eb56a,85197688,0xdd1da46483eb7c7619983a2b54697fe9b04204187b2336e6719a1b17424e7f2c,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m035-away-win,35,group_stage,F,Netherlands,Sweden,2026-06-20T17:00:00Z,2026-06-20T17:00:00Z,2026-06-20T19:30:00Z,away_win,Sweden wins in regulation,Sweden does not win in regulation,0xfd2cd91be3b1215099cea2512b3c98c3e2da290064dfc0ca815d4e315fb6fdf9,40679081595356904709519473256184794013741938720159613262750624703767617499056,47563123389445848699702334005636959487514157889961412534851343257087830776498,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-188,2a441b5958e568e1f7bd50badc7d80ff4057d7650b1e74114c97d609baa7d903,0x2a169866ab48fb67bb611b9624fc978f1b115292b9a0abdd1539fb8459c3a4b0,14,0x5032e02d2666fe2651275c43079d4220de7c8461600fab6eab98a3196807f6fd,12,b18075547c071e2ee80615b2bfaea80405429f0b17f13e57c527655c67ce167d,85197691,0x30f1fb37bc673d6439138aa145d7cb0598d4a880365268a0ec77dfee7ae1fcab,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m036-home-win,36,group_stage,F,Tunisia,Japan,2026-06-21T04:00:00Z,2026-06-21T04:00:00Z,2026-06-21T06:30:00Z,home_win,Tunisia wins in regulation,Tunisia does not win in regulation,0x4c848328019296227bc205bb575cde555ed13f6fe5159e3f72636b4afd79dccd,62516949205730668430138255140150438665483187962069999240136080804116109915287,32305022863642881983854568910858512907521560231740993713994899203087286530811,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-191,7d57631c11752ec3d9a34f31f3bf4998cf90c205ebc7c59f351ae0163c6f02b6,0x4913a6580feec6933587bcbe4fe89129f043853529d165265e20e396f516c083,7,0xbbe713a7a259d7fa6336b9b06f0cdf1fdef118ac236d8ac463c922287b6539cf,5,235288113ab156f7cc2d15414b69d45683f4aa983e71634bd2916d0fba0594dc,85197527,0x207544862ba0dcbd1c017a7f76687181558db86734a767bb4fafe6aec50bd88d,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m036-draw,36,group_stage,F,Tunisia,Japan,2026-06-21T04:00:00Z,2026-06-21T04:00:00Z,2026-06-21T06:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x264e6793ab225b8fd861f13934ee8a826a864116e1dd727b38a65e2f7cd3f67c,50275383633644719253389412495747849486228904621414058936414415835809185820411,5693157367968176695938919502623564101036527678755862600029916323784435468280,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-191,7d57631c11752ec3d9a34f31f3bf4998cf90c205ebc7c59f351ae0163c6f02b6,0x7e1a500196d87eca4240dd4d8677c71d50286ebe378494c8a9a18e4d2785a46b,28,0xef0836c6e45260dd1fea3e4e3ee7f71913d9bea11ce5ca88031f0ab579ffcee4,8,88ba8685bab920452a157d6965be878076332b34f9d3a140124c11fe4b136d0f,85197531,0xb96feade141efb04966d11f3d8e29ed32688fbd980fa7eed4633136c23974a4a,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m036-away-win,36,group_stage,F,Tunisia,Japan,2026-06-21T04:00:00Z,2026-06-21T04:00:00Z,2026-06-21T06:30:00Z,away_win,Japan wins in regulation,Japan does not win in regulation,0x051e0ea5b3c394114eacf8ce5e944ca63cbb6ccdef1d086cadc5dd129a3804e6,91234906493805354217250440222911012200186057450151286874925972448339630680686,45846181464354825959264722709108649428761038520429535399562488658314436133090,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,187-191,7d57631c11752ec3d9a34f31f3bf4998cf90c205ebc7c59f351ae0163c6f02b6,0xb62fe76be1ac3bd13d47ae68362ceb7a93f6889e5fd369cd6fa434912883e351,66,0x4fcbb29afb241a04fc039d9f05ccc0a631789e05b34957286130bd395866e4d6,7,86e91489fe3ea5018ea14c7d277ae10119546f715b05d289caf88a2800ce46a2,85197535,0x407a303519eb4135e983c666638c919df35074d2ae7a06661a90848ad1b528e6,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m037-home-win,37,group_stage,H,Uruguay,Cape Verde,2026-06-21T22:00:00Z,2026-06-21T22:00:00Z,2026-06-22T00:30:00Z,home_win,Uruguay wins in regulation,Uruguay does not win in regulation,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,115744004241615826068373834065815885045802138463705964527622590795637356148787,60307602439016469402020125548661619562921689173570725395117442994384909784380,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,229-232,9704971fc28c29c2458823a8daf4ae8a24c58f681d8d8c5ba07ab86cade00cef,0x74166cdec819b8d027c199526f08fa80590336e77bf094ff6c8bd50840784415,41,0xaecee46af1e4b1c87bb81728ddb9a514077b8b8b246adb41f7c3132f979c3bd2,39,9f4cb96298dc96c68fe79d6bad623754a9e52e8f3777bb1ca2aaf3118b2b7391,85197940,0xf7c32f7a58bc1753c01bf814e3452b2ed1b941756c719f036cfedc82adc464a7,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
